start,end,split,dataset_number,user_number,dataset
1649873629.716538,1649873695.933772,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649873708.462816,1649873776.283965,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649873785.044199,1649873854.253188,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649874054.7059247,1649874152.855658,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649874176.040213,1649874273.057919,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649874302.008052,1649874399.458603,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1649874560.01575,1649874805.2432451,train,0,93,discrete_gestures_user_093_dataset_000.hdf5
1650031376.98888,1650031557.133731,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650031557.137046,1650031596.729777,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650031252.309033,1650031372.32176,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650029733.810463,1650029819.54863,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650029916.296058,1650029985.6942568,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650029997.427992,1650030063.207915,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650030075.58938,1650030142.805534,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650030353.386597,1650030450.712211,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650030480.0964491,1650030577.558612,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650030609.792279,1650030704.356016,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650030885.562574,1650031242.320524,train,0,95,discrete_gestures_user_095_dataset_000.hdf5
1650481524.860635,1650481704.865788,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650481704.869015,1650481744.251214,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650481401.664421,1650481521.680627,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650479991.277688,1650480076.852182,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480180.462348,1650480248.102957,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480259.03549,1650480325.653931,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480337.741528,1650480403.3030632,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480603.068701,1650480700.621467,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480728.458301,1650480825.571222,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650480855.442171,1650480952.655596,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1650481113.338499,1650481395.359627,train,0,38,discrete_gestures_user_038_dataset_000.hdf5
1633466974.750028,1633467155.436176,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466797.484337,1633466849.564288,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466852.104104,1633466972.12081,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633465598.117441,1633465763.554334,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633465425.596412,1633465595.012921,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633465256.65246,1633465422.768608,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633465768.42991,1633465934.419588,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633465954.932069,1633466091.216271,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466151.258668,1633466219.679343,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466223.4217558,1633466288.6029718,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466291.34542,1633466358.949685,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466424.08004,1633466594.678772,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1633466610.274696,1633466778.719365,val,0,35,discrete_gestures_user_035_dataset_000.hdf5
1643818387.760283,1643818567.77016,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643818206.077057,1643818255.853766,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643818264.110372,1643818384.120564,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643816952.083926,1643817123.3969483,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643816783.799698,1643816946.078172,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643816430.331276,1643816595.027495,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643816606.832092,1643816773.527899,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643817137.485207,1643817273.147286,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643817318.552732,1643817387.164188,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643817400.486684,1643817466.814949,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643817473.353763,1643817540.432557,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643817837.822558,1643818009.051641,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643818018.856408,1643818189.00257,val,0,32,discrete_gestures_user_032_dataset_000.hdf5
1643832909.313782,1643833089.324939,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643832725.688533,1643832777.08316,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643832782.947239,1643832902.957527,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643830571.520777,1643830734.027003,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643830916.556661,1643831078.861714,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643831092.741271,1643831261.630426,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643830744.521993,1643830908.6269257,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643831338.161028,1643831475.1315567,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643831573.544649,1643831643.149159,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643831650.495324,1643831717.032943,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643831726.3457909,1643831794.432581,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643832246.573276,1643832419.566217,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1643832485.828137,1643832653.71578,val,0,97,discrete_gestures_user_097_dataset_000.hdf5
1644246341.356597,1644246521.35526,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644246157.437952,1644246210.313884,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644246213.320256,1644246333.330253,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644244209.023093,1644244378.409593,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644244034.4459252,1644244201.676661,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644244401.312682,1644244566.084832,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644244577.47726,1644244745.999455,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644244784.759679,1644244925.9469976,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644245017.303816,1644245082.610115,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644245096.108811,1644245164.438894,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644245173.135092,1644245239.539014,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644245679.620502,1644245851.599825,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1644245911.53923,1644246085.577354,val,0,40,discrete_gestures_user_040_dataset_000.hdf5
1645040986.610104,1645041166.605731,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645041166.615315,1645041206.191215,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645040849.656821,1645040969.867852,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645039284.79422,1645039373.986387,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645039475.509117,1645039541.343998,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645039555.222666,1645039622.822816,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645039633.201366,1645039700.719039,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645039931.603718,1645040026.760411,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645040056.998301,1645040149.78666,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645040188.113593,1645040282.763812,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1645040461.558314,1645040846.833371,val,0,24,discrete_gestures_user_024_dataset_000.hdf5
1646247192.866882,1646247372.853606,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646247372.858441,1646247412.36312,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646247005.012769,1646247125.033275,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646245555.459001,1646245642.423717,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646245746.7309687,1646245815.801247,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646245828.148363,1646245896.548585,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646245917.2025473,1646245983.046362,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646246196.434481,1646246294.150749,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646246326.469235,1646246423.762746,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646246455.453652,1646246552.358263,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646246716.889681,1646247000.420557,val,0,78,discrete_gestures_user_078_dataset_000.hdf5
1646839205.110609,1646839385.110233,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646839385.12494,1646839424.999069,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646839077.0941749,1646839197.115145,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838002.9607801,1646838083.7633758,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838126.026492,1646838198.176938,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838204.258805,1646838273.372813,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838278.997855,1646838345.120975,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838472.904451,1646838568.860966,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838588.539266,1646838682.890342,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838697.622419,1646838792.785261,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1646838920.313907,1646839075.400543,val,0,48,discrete_gestures_user_048_dataset_000.hdf5
1647351585.135629,1647351765.125172,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647351765.1451688,1647351804.467415,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647351447.671555,1647351567.671375,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647349587.243934,1647349678.582913,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647349788.605708,1647349852.914241,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647349869.677257,1647349938.343923,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647349952.259235,1647350018.990068,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647350315.886132,1647350412.852803,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647350437.251496,1647350533.429858,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647350562.300832,1647350659.00745,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647350833.60065,1647351430.3461719,val,0,94,discrete_gestures_user_094_dataset_000.hdf5
1647444408.842682,1647444588.849395,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647444588.852711,1647444628.461926,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647444284.139341,1647444404.150893,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647442872.140164,1647442955.785661,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443048.310316,1647443116.245637,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443129.5114439,1647443196.660363,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443201.528698,1647443281.024394,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443493.725395,1647443591.781992,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443609.673854,1647443709.028506,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443734.845484,1647443830.537094,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1647443976.916131,1647444274.3205209,val,0,54,discrete_gestures_user_054_dataset_000.hdf5
1649942809.294188,1649942989.271207,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649942989.279103,1649943028.721933,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649942683.327467,1649942803.34881,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941074.093014,1649941158.677328,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941249.332846,1649941320.413153,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941350.083196,1649941417.889488,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941423.5778172,1649941493.141986,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941763.482312,1649941860.162434,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649941882.666598,1649941980.44597,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649942008.951369,1649942106.614874,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1649942282.628049,1649942678.921776,val,0,50,discrete_gestures_user_050_dataset_000.hdf5
1633017385.77766,1633017566.046355,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633017194.4696813,1633017243.113203,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633017254.469141,1633017374.490284,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633015432.145938,1633015596.64135,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633015610.760472,1633015773.196897,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633015786.310111,1633015955.368468,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633015189.478851,1633015353.368777,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016006.761803,1633016143.749974,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016255.064349,1633016323.448899,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016333.4509382,1633016403.318352,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016415.540236,1633016481.920936,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016954.206962,1633017126.109958,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633016712.249393,1633016881.021186,test,0,0,discrete_gestures_user_000_dataset_000.hdf5
1633976592.9886947,1633976785.927898,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633976405.025248,1633976457.449354,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633976469.387829,1633976589.400182,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633974661.86795,1633974825.742629,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633974484.043647,1633974644.403384,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633974849.798302,1633975013.984916,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633974304.094755,1633974468.208736,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633975072.927261,1633975208.795486,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633975291.733553,1633975360.733092,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633975373.894795,1633975440.7634282,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633975457.015766,1633975521.938035,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633976171.494673,1633976338.0697176,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633975930.822289,1633976099.318642,test,0,6,discrete_gestures_user_006_dataset_000.hdf5
1633977130.581038,1633977311.043866,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633976938.384845,1633976992.852251,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633977005.137296,1633977125.144035,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633974776.492966,1633974941.744938,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633974957.50564,1633975123.697261,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975135.34731,1633975301.42975,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975316.331676,1633975482.213578,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975531.02494,1633975667.616625,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975761.525368,1633975831.790594,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975841.021618,1633975907.312536,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633975919.947038,1633975988.379765,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633976414.901655,1633976582.134426,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1633976644.087808,1633976814.224944,test,0,4,discrete_gestures_user_004_dataset_000.hdf5
1634054147.748458,1634054327.903508,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634053968.781979,1634054018.2323678,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634054022.335888,1634054142.33938,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634051788.822377,1634051953.254525,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052303.6642072,1634052471.660585,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634051958.705282,1634052128.179899,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052131.984799,1634052297.871427,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052515.154777,1634052654.043958,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052734.360805,1634052802.727459,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052806.5661697,1634052874.281312,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634052878.299174,1634052943.703702,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634053724.693123,1634053898.431367,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1634053349.156878,1634053519.066326,test,0,2,discrete_gestures_user_002_dataset_000.hdf5
1645541256.037354,1645541436.032642,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645541436.04141,1645541475.774268,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645541129.359826,1645541249.373703,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645539583.310705,1645539667.355973,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645539778.175508,1645539847.447814,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645539859.3896823,1645539928.777204,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645539943.045723,1645540008.675017,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645540218.496003,1645540315.445928,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645540345.191795,1645540440.2237408,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645540469.7211862,1645540562.868514,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645540735.382416,1645541111.02084,test,0,7,discrete_gestures_user_007_dataset_000.hdf5
1645644835.871088,1645645015.861645,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645645015.868489,1645645055.295269,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645644709.541283,1645644829.551698,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643167.3849537,1645643251.333931,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643360.243096,1645643428.076094,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643448.821728,1645643514.706598,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643532.873451,1645643599.952175,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643849.248253,1645643948.0721412,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645643979.719623,1645644077.584441,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645644111.787633,1645644208.213227,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1645644386.3625898,1645644696.6062813,test,0,9,discrete_gestures_user_009_dataset_000.hdf5
1647524448.206284,1647524628.210276,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647524628.215924,1647524667.739514,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647524323.308389,1647524443.324251,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647522986.653523,1647523072.051819,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523164.8528209,1647523232.973575,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523247.5732,1647523315.248873,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523326.132618,1647523394.443581,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523612.047359,1647523707.390527,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523732.604028,1647523827.855976,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647523856.718543,1647523951.869291,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1647524122.86061,1647524310.3979108,test,0,5,discrete_gestures_user_005_dataset_000.hdf5
1648502045.2003598,1648502225.219159,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648502225.2234,1648502264.684446,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501922.597041,1648502042.627062,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648500818.251989,1648500903.430347,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648500945.757252,1648501008.833268,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501015.406829,1648501082.4531,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501090.442083,1648501159.772197,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501296.375797,1648501393.778635,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501407.804126,1648501504.428565,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501516.16984,1648501612.3481832,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1648501745.947719,1648501920.792566,test,0,3,discrete_gestures_user_003_dataset_000.hdf5
1649270219.168156,1649270399.179029,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649270399.183057,1649270438.918437,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649270055.882386,1649270175.907622,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649268720.962196,1649268802.770122,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649268891.885545,1649268959.652882,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649268967.502467,1649269038.502805,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649269047.311995,1649269117.970199,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649269317.217985,1649269413.857064,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649269439.41272,1649269533.935709,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649269562.815608,1649269657.403469,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649269821.511755,1649270046.047759,test,0,1,discrete_gestures_user_001_dataset_000.hdf5
1649686694.771119,1649686874.971591,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649686874.977234,1649686905.60796,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649686568.240215,1649686688.260353,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649685343.519567,1649685428.600891,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649685519.838168,1649685587.365524,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649685619.68892,1649685685.198998,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649685695.921201,1649685761.13221,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649685963.70569,1649686058.100534,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649686084.572224,1649686179.965536,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649686207.737575,1649686303.366146,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
1649686433.151453,1649686558.9247239,test,0,10,discrete_gestures_user_010_dataset_000.hdf5
